SYMBOL, SERIES,DATE, PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
TV18BRDCST, EQ, 04-Nov-2022,34.6,34.7,36.65,34.5,36.25,36.25,35.96,11036208,3968.34,19941,4421066,40.06
TVSELECT, EQ, 04-Nov-2022,277.05,279,283.45,276.3,277.95,277.05,279.1,57124,159.43,5179,19655,34.41
TVSMOTOR, EQ, 04-Nov-2022,1134.65,1137,1141.55,1112,1116.9,1114.15,1120.25,1182660,13248.8,38801,503197,42.55
TVSSRICHAK, EQ, 04-Nov-2022,2501.65,2482,2621.3,2482,2584.6,2601.3,2586.41,12506,323.46,2792,6178,49.4
TVTODAY, EQ, 04-Nov-2022,278,279.95,279.95,275.05,275.75,275.7,277.11,18677,51.76,1072,11443,61.27
TWL, BE, 04-Nov-2022,160,159.2,164,157.75,161,160.35,161.41,156178,252.09,1473, -, -
UBL, EQ, 04-Nov-2022,1657.75,1664.4,1668,1652,1653,1658.25,1659.57,88522,1469.08,7914,32510,36.73
UCALFUEL, EQ, 04-Nov-2022,129.15,129.75,131.85,127.3,129.4,128.7,129.45,12244,15.85,665,6681,54.57
UCL, SM, 04-Nov-2022,68,57,67.25,57,67.25,67.25,62.13,4000,2.49,2,2000,50
UCOBANK, EQ, 04-Nov-2022,14.45,14.6,15.15,14.5,14.95,14.95,14.9,57316737,8541.1,44090,15788178,27.55
UDAICEMENT, EQ, 04-Nov-2022,30.95,31.35,32.5,30.95,32.1,31.8,31.77,504722,160.33,1974,256015,50.72
UFLEX, EQ, 04-Nov-2022,683.2,680,688.85,673.8,688.5,688,681.89,101804,694.19,6152,55286,54.31
UFO, EQ, 04-Nov-2022,110.15,110.4,110.9,109.1,110,109.5,109.89,96896,106.48,1909,63643,65.68
UGARSUGAR, EQ, 04-Nov-2022,78.35,78.8,79.25,76.1,78.45,78.25,77.97,272996,212.87,2622,153810,56.34
UGROCAP, EQ, 04-Nov-2022,176.9,176.95,178.85,173.45,174.55,174.5,175.16,16764,29.36,428,11273,67.25
UGROCAP, N1, 04-Nov-2022,690,685,690,685,690,690,685.1,204,1.4,6,204,100
UGROCAP, N3, 04-Nov-2022,990.1,975,975,975,975,975,975,10,0.1,1,10,100
UGROCAP, N5, 04-Nov-2022,1000,1010,1010,1010,1010,1010,1010,1,0.01,1,1,100
UGROCAP, N7, 04-Nov-2022,1020,1005,1006.7,1000,1000,1000,1004.38,112,1.12,4,112,100
UJAAS, BE, 04-Nov-2022,3.05,3,3.05,2.95,3.05,3,3.01,192166,5.79,442, -, -
UJJIVAN, EQ, 04-Nov-2022,263.2,264.75,274.9,264.6,267.3,268.75,270.34,1401809,3789.72,19065,558228,39.82
UJJIVANSFB, EQ, 04-Nov-2022,26.45,26.6,27.15,26.6,26.6,26.75,26.86,16919284,4545.16,29864,8549188,50.53
ULTRACEMCO, EQ, 04-Nov-2022,6728.25,6759,6960,6735.8,6894.55,6893.05,6880.65,646411,44477.29,86365,271793,42.05
UMAEXPORTS, EQ, 04-Nov-2022,48.15,48.6,49.45,47.35,48,48.3,48.63,69823,33.96,932,35012,50.14
UMANGDAIRY, EQ, 04-Nov-2022,59.2,59.05,59.55,58,58.65,58.7,58.72,8734,5.13,225,6355,72.76
UMESLTD, EQ, 04-Nov-2022,4.35,4.1,4.5,4.1,4.35,4.3,4.28,10946,0.47,47,9133,83.44
UNICHEMLAB, EQ, 04-Nov-2022,461.2,464,465.3,445.05,449.95,449.4,453.55,276027,1251.91,7214,154921,56.13
UNIDT, EQ, 04-Nov-2022,291.8,290,308,290,308,306.1,301.75,29389,88.68,1260,16911,57.54
UNIENTER, EQ, 04-Nov-2022,136.5,137.7,138,133.7,134,134.15,135.23,8430,11.4,261,6329,75.08
UNIINFO, EQ, 04-Nov-2022,24.15,24.15,24.95,24,24.95,24.95,24.57,6776,1.67,100,4291,63.33
UNIONBANK, EQ, 04-Nov-2022,53.9,54.2,55.4,54.05,55.3,55.25,54.86,23762838,13036.25,44087,9494141,39.95
UNITECH, BZ, 04-Nov-2022,1.85,1.85,1.85,1.8,1.85,1.85,1.83,1581806,28.99,601, -, -
UNITEDPOLY, EQ, 04-Nov-2022,57.35,60.2,60.2,60.2,60.2,60.2,60.2,11180,6.73,56,11180,100
UNITEDTEA, EQ, 04-Nov-2022,295.7,294.1,299.3,294.1,294.1,295,295.24,4586,13.54,60,4481,97.71
UNIVASTU, EQ, 04-Nov-2022,79.75,80,83,78,78.25,78.2,79.35,20170,16.01,420,11395,56.49
UNIVCABLES, EQ, 04-Nov-2022,245.45,247.75,255,238.5,249.5,248.95,249.92,124586,311.36,3038,90070,72.3
UNIVPHOTO, EQ, 04-Nov-2022,562.15,565,578.25,565,570.05,570.2,572.2,2451,14.02,242,1649,67.28
UNOMINDA, EQ, 04-Nov-2022,541.55,539.75,544.8,537.5,539.2,540.1,542.19,74863,405.9,6094,32295,43.14
UPL, EQ, 04-Nov-2022,726.2,730,739.95,725,739,738.85,732.9,3318868,24324.08,55941,1809833,54.53
URAVI, SM, 04-Nov-2022,141.7,145,145,137.5,137.5,137.5,141.33,7200,10.18,3,4800,66.67
URJA, BE, 04-Nov-2022,10.95,10.95,11.05,10.85,10.95,10.9,10.93,582636,63.69,2233, -, -
USASEEDS, SM, 04-Nov-2022,270.2,270,280,270,280,280,275,3600,9.9,3,3600,100
USHAMART, EQ, 04-Nov-2022,142.2,142.8,143.9,140.4,141.8,141.2,141.9,359137,509.6,3425,186807,52.02
UTIAMC, EQ, 04-Nov-2022,674.9,678.3,678.3,656.5,660,659.45,660.93,166819,1102.55,15861,96811,58.03
UTIBANKETF, EQ, 04-Nov-2022,41.59,41.98,41.98,40.93,41.75,41.52,41.5,54297,22.53,118,54086,99.61
UTINEXT50, EQ, 04-Nov-2022,45.18,45.5,45.5,45,45.19,45.42,45.09,28886,13.02,188,24388,84.43
UTINIFTETF, EQ, 04-Nov-2022,1918.5,1918.51,1925.01,1915.51,1924.05,1922.4,1921.29,1549,29.76,87,1441,93.03
UTISENSETF, EQ, 04-Nov-2022,644.17,647.97,648.82,633.21,647.17,647.1,644.68,412,2.66,75,254,61.65
UTISXN50, EQ, 04-Nov-2022,52.25,53.99,53.99,51.82,52.25,52.22,52.04,479,0.25,40,379,79.12
UTTAMSUGAR, EQ, 04-Nov-2022,245.9,248.8,248.8,242.1,242.7,243.05,244.37,27149,66.34,1464,12251,45.13
V2RETAIL, EQ, 04-Nov-2022,104.65,106.55,106.6,102.6,103.7,104.15,103.68,24348,25.24,647,15926,65.41
VADILALIND, EQ, 04-Nov-2022,2170.25,2150,2195.55,2130,2139,2132.05,2145.83,8727,187.27,2648,4223,48.39
VAIBHAVGBL, EQ, 04-Nov-2022,346.55,348.8,350.75,343.05,345,345.9,346.29,91945,318.4,4821,35018,38.09
VAISHALI, EQ, 04-Nov-2022,102.35,102.5,105.35,102.5,104.2,103.6,103.68,98808,102.45,1171,85025,86.05
VAKRANGEE, EQ, 04-Nov-2022,34,34.2,34.3,33.2,33.75,33.7,33.62,3714324,1248.85,6493,1761653,47.43
VALIANTORG, EQ, 04-Nov-2022,718.65,721,722,712.4,717,715.6,716.4,12509,89.61,2032,6665,53.28
VARDHACRLC, EQ, 04-Nov-2022,53.7,53.7,54.7,53.15,53.6,53.55,53.91,49789,26.84,475,34656,69.61
VARDMNPOLY, EQ, 04-Nov-2022,19.9,20.25,20.6,19.4,19.7,19.9,19.96,21198,4.23,309,9978,47.07
VARROC, EQ, 04-Nov-2022,297.45,298.9,299.5,294,295,295.1,297.3,285747,849.52,5338,232797,81.47
VASCONEQ, EQ, 04-Nov-2022,30.5,30.5,30.85,29.75,30.6,30.25,30.39,680487,206.83,1951,453500,66.64
VASWANI, EQ, 04-Nov-2022,20.05,20.05,20.7,20,20.6,20.25,20.3,23953,4.86,188,13578,56.69
VBL, EQ, 04-Nov-2022,1189,1194.8,1220,1132,1140,1138.9,1158.15,2999929,34743.67,107246,1352367,45.08
VCL, EQ, 04-Nov-2022,10.85,11.25,12,10.5,11.55,11.65,11.38,1094420,124.52,1501,784383,71.67
VEDL, EQ, 04-Nov-2022,302.9,303.5,324.6,303.5,322.6,321.95,318.44,52129584,166003.64,336789,14017931,26.89
VEEKAYEM, SM, 04-Nov-2022,38,37,38.85,36.75,38.85,38.75,37.83,16000,6.05,4,16000,100
VENKEYS, EQ, 04-Nov-2022,1955.4,1963.85,2030.65,1961,2007,2007.9,2006.05,44476,892.21,6229,15578,35.03
VENUSPIPES, EQ, 04-Nov-2022,750.8,755,756.75,742,752.75,752.7,750.52,160393,1203.78,3021,124432,77.58
VENUSREM, EQ, 04-Nov-2022,206.85,208.05,209.5,204,205.75,205.2,206.55,23914,49.4,1083,16074,67.22
VERA, SM, 04-Nov-2022,28.65,30,30,30,30,30,30,1500,0.45,1,1500,100
VERANDA, EQ, 04-Nov-2022,313.65,313,316.3,297.1,301.65,301.25,304.92,212071,646.65,5904,103512,48.81
VERTOZ, EQ, 04-Nov-2022,105.6,109,109.5,103.55,109.4,108.9,107.37,36635,39.33,601,21721,59.29
VESUVIUS, EQ, 04-Nov-2022,1497.25,1497,1575,1485.05,1553,1540.65,1523.86,92457,1408.92,2137,83395,90.2
VETO, EQ, 04-Nov-2022,127.4,127.8,131.45,126.3,128.05,128.35,128.66,931657,1198.63,9504,413249,44.36
VGUARD, EQ, 04-Nov-2022,258.1,259,259.95,252.55,256,255,257.18,191132,491.55,5287,71979,37.66
VHL, EQ, 04-Nov-2022,3026.8,3099.95,3167,2978.8,3058,3030.55,3049.14,2034,62.02,479,815,40.07
VICEROY, BZ, 04-Nov-2022,1.85,1.8,1.8,1.8,1.8,1.8,1.8,23987,0.43,27, -, -
VIDHIING, EQ, 04-Nov-2022,386.7,388.25,393.35,381.95,386.8,383.35,385.81,10201,39.36,701,6065,59.45
VIJAYA, EQ, 04-Nov-2022,476.65,479,508.45,476.65,491.45,488.75,493.49,444861,2195.34,19948,110559,24.85
VIJIFIN, EQ, 04-Nov-2022,2.85,2.95,2.95,2.75,2.85,2.85,2.91,535213,15.57,527,318403,59.49
VIKASECO, EQ, 04-Nov-2022,3.75,3.75,3.75,3.65,3.7,3.65,3.71,4440096,164.82,3136,3230304,72.75
VIKASLIFE, EQ, 04-Nov-2022,4.95,4.95,4.95,4.9,4.9,4.9,4.93,4765045,234.88,4891,2857939,59.98
VIKASPROP, BZ, 04-Nov-2022,0.85,0.85,0.85,0.8,0.85,0.8,0.82,748790,6.13,395, -, -
VIKASWSP, BZ, 04-Nov-2022,2,2.05,2.05,1.95,2.05,1.95,2.02,91567,1.85,122, -, -
VIMTALABS, EQ, 04-Nov-2022,422.65,426,473.7,422.9,466.5,461.7,449.55,390514,1755.57,17131,190274,48.72
VINATIORGA, EQ, 04-Nov-2022,1946.8,1947.75,1994.55,1935.15,1983.7,1973.75,1962.03,38060,746.75,5858,20306,53.35
VINDHYATEL, EQ, 04-Nov-2022,1351.9,1362,1364.7,1335,1363.7,1348.3,1348.66,10710,144.44,974,5388,50.31
VINEETLAB, EQ, 04-Nov-2022,65.25,66,71.5,66,68.1,68.3,69.7,75043,52.31,935,30884,41.16
VINNY, SM, 04-Nov-2022,74,76.6,77.5,75,77.35,77.35,76.19,23100,17.6,7,19800,85.71
VINYLINDIA, BE, 04-Nov-2022,601.85,596,631.9,590,631.9,631.9,627.67,38357,240.76,1154, -, -
VIPCLOTHNG, EQ, 04-Nov-2022,35.05,35.05,35.95,34.85,35.15,35.05,35.28,73000,25.75,614,41174,56.4
VIPIND, EQ, 04-Nov-2022,729.25,732.15,738,725.55,729.3,729.65,729.38,212157,1547.42,10908,126638,59.69
VIPULLTD, EQ, 04-Nov-2022,11.15,11.15,11.35,11.15,11.3,11.15,11.18,18805,2.1,115,14099,74.97
VISAKAIND, EQ, 04-Nov-2022,506.4,509.9,524.4,481,483.25,483.35,494.93,144099,713.19,7923,77595,53.85
VISASTEEL, EQ, 04-Nov-2022,15.85,16.05,17.4,15.35,17.4,17.4,16.03,6261209,1003.37,797,6125787,97.84
VISESHINFO, EQ, 04-Nov-2022,0.75,0.7,0.75,0.7,0.7,0.7,0.7,32804276,230.67,8882,20432741,62.29
VISHAL, EQ, 04-Nov-2022,23.7,23.95,24.5,23.15,23.55,23.7,23.67,197132,46.66,1348,132814,67.37
VISHNU, EQ, 04-Nov-2022,1704.7,1712,1789.9,1712,1788.8,1784.5,1767.61,61745,1091.41,4617,39413,63.83
VISHWARAJ, EQ, 04-Nov-2022,16.8,16.8,16.95,16.65,16.85,16.85,16.79,260746,43.78,1174,180604,69.26
VIVIANA, SM, 04-Nov-2022,91.95,90.15,94.9,90.15,92,93.35,93.37,30000,28.01,15,22000,73.33
VIVIDHA, EQ, 04-Nov-2022,1.25,1.3,1.3,1.25,1.3,1.25,1.26,621941,7.84,554,515056,82.81
VIVIMEDLAB, EQ, 04-Nov-2022,9.2,9.2,9.5,9.15,9.5,9.45,9.38,93374,8.75,328,75460,80.81
VLSFINANCE, EQ, 04-Nov-2022,134.2,134,136,133,133.15,134,134.47,17900,24.07,551,12431,69.45
VMARCIND, SM, 04-Nov-2022,40.4,38.2,39,38.2,39,38.6,38.6,6000,2.32,2,3000,50
VMART, EQ, 04-Nov-2022,2983.95,2998.9,2998.9,2949.95,2952,2955.85,2962.13,6071,179.83,1964,2962,48.79
VOLTAMP, EQ, 04-Nov-2022,2817.25,2831.35,2839.85,2751.3,2783.05,2789.9,2794.57,5184,144.87,1306,3007,58.01
VOLTAS, EQ, 04-Nov-2022,861.25,861.9,865.9,835.2,846,845.25,845.31,2807836,23734.8,106269,1103065,39.29
VRLLOG, EQ, 04-Nov-2022,592.3,593,602,592,601.5,600.6,596.98,90391,539.61,6453,26707,29.55
VSSL, EQ, 04-Nov-2022,255.4,258.95,269.65,255.5,260,262.3,261.72,44243,115.79,1366,25915,58.57
VSTIND, EQ, 04-Nov-2022,3483.3,3500.75,3609.8,3500.75,3589.9,3590.6,3583,10534,377.43,3236,5101,48.42
VSTTILLERS, EQ, 04-Nov-2022,2351.9,2351.9,2351.9,2260,2301,2281.4,2305.86,5385,124.17,1243,3239,60.15
